[16:54:16.560] [bmv2] [I] [thread 5971] flow-id = 951048653736085862611290393361,ingress-ts=2758661, egress-ts=2769447, deq-depth = 7, deq-bytes=10500
[16:54:16.597] [bmv2] [I] [thread 5971] flow-id = 951048653736085862611290393361,ingress-ts=2773541, egress-ts=2808043, deq-depth = 23, deq-bytes=34500
[16:54:16.599] [bmv2] [I] [thread 5971] flow-id = 0,ingress-ts=2774047, egress-ts=2809409, deq-depth = 24, deq-bytes=36000
[16:54:16.600] [bmv2] [I] [thread 5971] flow-id = 951048653736085862611290393361,ingress-ts=2776381, egress-ts=2810285, deq-depth = 23, deq-bytes=34500
[16:54:16.601] [bmv2] [I] [thread 5971] flow-id = 792592772646899961271832018950,ingress-ts=2776528, egress-ts=2811938, deq-depth = 26, deq-bytes=39000
[16:54:16.603] [bmv2] [I] [thread 5971] flow-id = 951048653736085862611290393361,ingress-ts=2777500, egress-ts=2813251, deq-depth = 26, deq-bytes=39000
[16:54:16.604] [bmv2] [I] [thread 5971] flow-id = 0,ingress-ts=2777740, egress-ts=2814682, deq-depth = 28, deq-bytes=42000
[16:54:16.605] [bmv2] [I] [thread 5971] flow-id = 951048653736085862611290393361,ingress-ts=2779317, egress-ts=2815882, deq-depth = 27, deq-bytes=40500
[16:54:16.607] [bmv2] [I] [thread 5971] flow-id = 951048653736085861918943739910,ingress-ts=2779384, egress-ts=2817567, deq-depth = 29, deq-bytes=43500
[16:54:16.609] [bmv2] [I] [thread 5971] flow-id = 951048653736085862611290393361,ingress-ts=2780630, egress-ts=2818916, deq-depth = 29, deq-bytes=43500
[16:54:16.610] [bmv2] [I] [thread 5971] flow-id = 0,ingress-ts=2781012, egress-ts=2820389, deq-depth = 30, deq-bytes=45000
[16:54:16.612] [bmv2] [I] [thread 5971] flow-id = 951048653736085862611290393361,ingress-ts=2783326, egress-ts=2821800, deq-depth = 31, deq-bytes=46500
[16:54:16.613] [bmv2] [I] [thread 5971] flow-id = 0,ingress-ts=2784022, egress-ts=2823882, deq-depth = 34, deq-bytes=51000
[16:54:16.619] [bmv2] [I] [thread 5971] flow-id = 951048653736085862611290393361,ingress-ts=2784330, egress-ts=2825353, deq-depth = 36, deq-bytes=54000
[16:54:16.620] [bmv2] [I] [thread 5971] flow-id = 0,ingress-ts=2785141, egress-ts=2830914, deq-depth = 49, deq-bytes=73500
[16:54:16.622] [bmv2] [I] [thread 5971] flow-id = 951048653736085862611290393361,ingress-ts=2785693, egress-ts=2832326, deq-depth = 49, deq-bytes=73500
[16:54:16.623] [bmv2] [I] [thread 5971] flow-id = 0,ingress-ts=2786105, egress-ts=2833497, deq-depth = 49, deq-bytes=73500
[16:54:16.623] [bmv2] [I] [thread 5971] flow-id = 951048653736085862611290393361,ingress-ts=2786132, egress-ts=2834223, deq-depth = 49, deq-bytes=73500
[16:54:16.625] [bmv2] [I] [thread 5971] flow-id = 0,ingress-ts=2786148, egress-ts=2835274, deq-depth = 50, deq-bytes=75000
[16:54:16.627] [bmv2] [I] [thread 5971] flow-id = 951048653736085862611290393361,ingress-ts=2787759, egress-ts=2837371, deq-depth = 53, deq-bytes=79500
[16:54:16.628] [bmv2] [I] [thread 5971] flow-id = 0,ingress-ts=2787795, egress-ts=2838359, deq-depth = 53, deq-bytes=79500
[16:54:16.629] [bmv2] [I] [thread 5971] flow-id = 951048653736085862611290393361,ingress-ts=2788597, egress-ts=2839915, deq-depth = 54, deq-bytes=81000
[16:54:16.631] [bmv2] [I] [thread 5971] flow-id = 0,ingress-ts=2788891, egress-ts=2841434, deq-depth = 55, deq-bytes=82500
[16:54:16.632] [bmv2] [I] [thread 5971] flow-id = 951048653736085862611290393361,ingress-ts=2790476, egress-ts=2842624, deq-depth = 56, deq-bytes=84000
[16:54:16.633] [bmv2] [I] [thread 5971] flow-id = 0,ingress-ts=2790730, egress-ts=2843903, deq-depth = 56, deq-bytes=84000
[16:54:16.634] [bmv2] [I] [thread 5971] flow-id = 951048653736085862611290393361,ingress-ts=2791132, egress-ts=2844912, deq-depth = 57, deq-bytes=85500
[16:54:16.635] [bmv2] [I] [thread 5971] flow-id = 0,ingress-ts=2791409, egress-ts=2845801, deq-depth = 57, deq-bytes=85500
[16:54:16.637] [bmv2] [I] [thread 5971] flow-id = 951048653736085862611290393361,ingress-ts=2792467, egress-ts=2847577, deq-depth = 58, deq-bytes=87000
[16:54:16.638] [bmv2] [I] [thread 5971] flow-id = 792592772646899961271832018950,ingress-ts=2792492, egress-ts=2848896, deq-depth = 59, deq-bytes=88500
[16:54:16.639] [bmv2] [I] [thread 5971] flow-id = 951048653736085862611290393361,ingress-ts=2795343, egress-ts=2850252, deq-depth = 60, deq-bytes=90000
[16:54:16.641] [bmv2] [I] [thread 5971] flow-id = 0,ingress-ts=2795363, egress-ts=2851837, deq-depth = 62, deq-bytes=93000
[16:54:16.643] [bmv2] [I] [thread 5971] flow-id = 951048653736085862611290393361,ingress-ts=2796263, egress-ts=2852918, deq-depth = 62, deq-bytes=93000
[16:54:16.644] [bmv2] [I] [thread 5971] flow-id = 951048653736085861918943739921,ingress-ts=2796284, egress-ts=2854759, deq-depth = 63, deq-bytes=94500
[16:54:16.646] [bmv2] [I] [thread 5971] flow-id = 951048653736085862611290393361,ingress-ts=2798352, egress-ts=2855977, deq-depth = 63, deq-bytes=94500
[16:54:16.647] [bmv2] [I] [thread 5971] flow-id = 0,ingress-ts=2798371, egress-ts=2857752, deq-depth = 63, deq-bytes=94500
[16:54:16.649] [bmv2] [I] [thread 5971] flow-id = 951048653736085862611290393361,ingress-ts=2800134, egress-ts=2859368, deq-depth = 63, deq-bytes=94500
[16:54:16.650] [bmv2] [I] [thread 5971] flow-id = 951048653736085861918943739921,ingress-ts=2800150, egress-ts=2860789, deq-depth = 63, deq-bytes=94500
[16:54:16.651] [bmv2] [I] [thread 5971] flow-id = 951048653736085862611290393361,ingress-ts=2800449, egress-ts=2862148, deq-depth = 63, deq-bytes=94500
[16:54:16.652] [bmv2] [I] [thread 5971] flow-id = 0,ingress-ts=2800470, egress-ts=2863035, deq-depth = 63, deq-bytes=94500
[16:54:16.653] [bmv2] [I] [thread 5971] flow-id = 951048653736085862611290393361,ingress-ts=2802462, egress-ts=2864319, deq-depth = 63, deq-bytes=94500
[16:54:16.655] [bmv2] [I] [thread 5971] flow-id = 0,ingress-ts=2802950, egress-ts=2865347, deq-depth = 62, deq-bytes=93000
[16:54:16.656] [bmv2] [I] [thread 5971] flow-id = 951048653736085862611290393361,ingress-ts=2803667, egress-ts=2866509, deq-depth = 63, deq-bytes=94500
[16:54:16.657] [bmv2] [I] [thread 5971] flow-id = 0,ingress-ts=2803964, egress-ts=2867609, deq-depth = 63, deq-bytes=94500
[16:54:16.658] [bmv2] [I] [thread 5971] flow-id = 951048653736085862611290393361,ingress-ts=2805274, egress-ts=2869183, deq-depth = 63, deq-bytes=94500
[16:54:16.660] [bmv2] [I] [thread 5971] flow-id = 0,ingress-ts=2805294, egress-ts=2869978, deq-depth = 63, deq-bytes=94500
[16:54:16.662] [bmv2] [I] [thread 5971] flow-id = 951048653736085862611290393361,ingress-ts=2806257, egress-ts=2871918, deq-depth = 63, deq-bytes=94500
[16:54:16.663] [bmv2] [I] [thread 5971] flow-id = 0,ingress-ts=2806276, egress-ts=2873644, deq-depth = 63, deq-bytes=94500
[16:54:16.665] [bmv2] [I] [thread 5971] flow-id = 951048653736085862611290393361,ingress-ts=2807075, egress-ts=2875268, deq-depth = 63, deq-bytes=94500
[16:54:16.666] [bmv2] [I] [thread 5971] flow-id = 951048653736085861918943739921,ingress-ts=2807093, egress-ts=2876697, deq-depth = 62, deq-bytes=93000
[16:54:16.668] [bmv2] [I] [thread 5971] flow-id = 951048653736085862611290393361,ingress-ts=2809541, egress-ts=2878470, deq-depth = 62, deq-bytes=93000
[16:54:16.669] [bmv2] [I] [thread 5971] flow-id = 792592772646899961271832018961,ingress-ts=2809571, egress-ts=2879580, deq-depth = 62, deq-bytes=93000
[16:54:16.671] [bmv2] [I] [thread 5971] flow-id = 951048653736085862611290393361,ingress-ts=2810245, egress-ts=2881131, deq-depth = 63, deq-bytes=94500
[16:54:16.673] [bmv2] [I] [thread 5971] flow-id = 0,ingress-ts=2810263, egress-ts=2883587, deq-depth = 63, deq-bytes=94500
[16:54:16.674] [bmv2] [I] [thread 5971] flow-id = 951048653736085862611290393361,ingress-ts=2812282, egress-ts=2884695, deq-depth = 63, deq-bytes=94500
[16:54:16.676] [bmv2] [I] [thread 5971] flow-id = 0,ingress-ts=2812332, egress-ts=2886015, deq-depth = 63, deq-bytes=94500
[16:54:16.677] [bmv2] [I] [thread 5971] flow-id = 951048653736085862611290393361,ingress-ts=2813624, egress-ts=2887820, deq-depth = 63, deq-bytes=94500
[16:54:16.678] [bmv2] [I] [thread 5971] flow-id = 951048653736085861918943739921,ingress-ts=2813643, egress-ts=2889064, deq-depth = 64, deq-bytes=96000
[16:54:16.680] [bmv2] [I] [thread 5971] flow-id = 951048653736085862611290393361,ingress-ts=2815226, egress-ts=2890329, deq-depth = 63, deq-bytes=94500
[16:54:16.682] [bmv2] [I] [thread 5971] flow-id = 951048653736085861918943739921,ingress-ts=2815244, egress-ts=2892385, deq-depth = 63, deq-bytes=94500
[16:54:16.683] [bmv2] [I] [thread 5971] flow-id = 951048653736085862611290393361,ingress-ts=2818066, egress-ts=2893688, deq-depth = 63, deq-bytes=94500
[16:54:16.685] [bmv2] [I] [thread 5971] flow-id = 951048653736085861918943739921,ingress-ts=2818100, egress-ts=2895546, deq-depth = 63, deq-bytes=94500
[16:54:16.686] [bmv2] [I] [thread 5971] flow-id = 951048653736085862611290393361,ingress-ts=2818561, egress-ts=2896660, deq-depth = 63, deq-bytes=94500
[16:54:16.688] [bmv2] [I] [thread 5971] flow-id = 0,ingress-ts=2818583, egress-ts=2898461, deq-depth = 63, deq-bytes=94500
[16:54:16.689] [bmv2] [I] [thread 5971] flow-id = 951048653736085862611290393361,ingress-ts=2820640, egress-ts=2899892, deq-depth = 63, deq-bytes=94500
[16:54:16.690] [bmv2] [I] [thread 5971] flow-id = 951048653736085861918943739910,ingress-ts=2820662, egress-ts=2901074, deq-depth = 63, deq-bytes=94500
[16:54:16.691] [bmv2] [I] [thread 5971] flow-id = 951048653736085862611290393361,ingress-ts=2821230, egress-ts=2902168, deq-depth = 63, deq-bytes=94500
[16:54:16.693] [bmv2] [I] [thread 5971] flow-id = 0,ingress-ts=2821527, egress-ts=2903601, deq-depth = 63, deq-bytes=94500
[16:54:16.694] [bmv2] [I] [thread 5971] flow-id = 951048653736085862611290393361,ingress-ts=2822963, egress-ts=2904466, deq-depth = 63, deq-bytes=94500
[16:54:16.695] [bmv2] [I] [thread 5971] flow-id = 0,ingress-ts=2823259, egress-ts=2905803, deq-depth = 63, deq-bytes=94500
[16:54:16.696] [bmv2] [I] [thread 5971] flow-id = 951048653736085862611290393361,ingress-ts=2824871, egress-ts=2907348, deq-depth = 63, deq-bytes=94500
[16:54:16.698] [bmv2] [I] [thread 5971] flow-id = 0,ingress-ts=2825149, egress-ts=2908302, deq-depth = 63, deq-bytes=94500
[16:54:16.699] [bmv2] [I] [thread 5971] flow-id = 951048653736085862611290393361,ingress-ts=2826880, egress-ts=2909465, deq-depth = 62, deq-bytes=93000
[16:54:16.701] [bmv2] [I] [thread 5971] flow-id = 0,ingress-ts=2827507, egress-ts=2911153, deq-depth = 63, deq-bytes=94500
[16:54:16.702] [bmv2] [I] [thread 5971] flow-id = 951048653736085862611290393361,ingress-ts=2827815, egress-ts=2912775, deq-depth = 63, deq-bytes=94500
[16:54:16.704] [bmv2] [I] [thread 5971] flow-id = 0,ingress-ts=2828106, egress-ts=2914514, deq-depth = 63, deq-bytes=94500
[16:54:16.705] [bmv2] [I] [thread 5971] flow-id = 951048653736085862611290393361,ingress-ts=2828362, egress-ts=2916033, deq-depth = 63, deq-bytes=94500
[16:54:16.707] [bmv2] [I] [thread 5971] flow-id = 0,ingress-ts=2828585, egress-ts=2917596, deq-depth = 63, deq-bytes=94500
[16:54:16.708] [bmv2] [I] [thread 5971] flow-id = 951048653736085862611290393361,ingress-ts=2830050, egress-ts=2918603, deq-depth = 62, deq-bytes=93000
[16:54:16.710] [bmv2] [I] [thread 5971] flow-id = 0,ingress-ts=2830291, egress-ts=2920351, deq-depth = 63, deq-bytes=94500
[16:54:16.710] [bmv2] [I] [thread 5971] flow-id = 951048653736085862611290393361,ingress-ts=2833570, egress-ts=2921239, deq-depth = 62, deq-bytes=93000
[16:54:16.711] [bmv2] [I] [thread 5971] flow-id = 0,ingress-ts=2833590, egress-ts=2922223, deq-depth = 63, deq-bytes=94500
[16:54:16.713] [bmv2] [I] [thread 5971] flow-id = 951048653736085862611290393361,ingress-ts=2833624, egress-ts=2923263, deq-depth = 63, deq-bytes=94500
[16:54:16.714] [bmv2] [I] [thread 5971] flow-id = 0,ingress-ts=2834057, egress-ts=2924937, deq-depth = 63, deq-bytes=94500
[16:54:16.715] [bmv2] [I] [thread 5971] flow-id = 951048653736085862611290393361,ingress-ts=2834505, egress-ts=2926081, deq-depth = 63, deq-bytes=94500
[16:54:16.717] [bmv2] [I] [thread 5971] flow-id = 0,ingress-ts=2834523, egress-ts=2927176, deq-depth = 63, deq-bytes=94500
[16:54:16.719] [bmv2] [I] [thread 5971] flow-id = 951048653736085862611290393361,ingress-ts=2836408, egress-ts=2928724, deq-depth = 63, deq-bytes=94500
[16:54:16.720] [bmv2] [I] [thread 5971] flow-id = 0,ingress-ts=2837031, egress-ts=2930605, deq-depth = 63, deq-bytes=94500
[16:54:16.721] [bmv2] [I] [thread 5971] flow-id = 951048653736085862611290393361,ingress-ts=2837312, egress-ts=2931914, deq-depth = 63, deq-bytes=94500
[16:54:16.722] [bmv2] [I] [thread 5971] flow-id = 0,ingress-ts=2837578, egress-ts=2933371, deq-depth = 63, deq-bytes=94500
[16:54:16.723] [bmv2] [I] [thread 5971] flow-id = 951048653736085862611290393361,ingress-ts=2839496, egress-ts=2934245, deq-depth = 63, deq-bytes=94500
[16:54:16.725] [bmv2] [I] [thread 5971] flow-id = 0,ingress-ts=2839829, egress-ts=2935079, deq-depth = 64, deq-bytes=96000
[16:54:16.727] [bmv2] [I] [thread 5971] flow-id = 951048653736085862611290393361,ingress-ts=2840304, egress-ts=2937281, deq-depth = 63, deq-bytes=94500
[16:54:16.729] [bmv2] [I] [thread 5971] flow-id = 0,ingress-ts=2840553, egress-ts=2938726, deq-depth = 63, deq-bytes=94500
[16:54:16.731] [bmv2] [I] [thread 5971] flow-id = 951048653736085862611290393361,ingress-ts=2841369, egress-ts=2940343, deq-depth = 63, deq-bytes=94500
[16:54:16.734] [bmv2] [I] [thread 5971] flow-id = 0,ingress-ts=2841729, egress-ts=2943400, deq-depth = 63, deq-bytes=94500
[16:54:16.737] [bmv2] [I] [thread 5971] flow-id = 951048653736085862611290393361,ingress-ts=2847171, egress-ts=2946070, deq-depth = 63, deq-bytes=94500
[16:54:16.741] [bmv2] [I] [thread 5971] flow-id = 951048653736085862611290393361,ingress-ts=2847214, egress-ts=2949548, deq-depth = 63, deq-bytes=94500
[16:54:16.745] [bmv2] [I] [thread 5971] flow-id = 951048653736085862611290393361,ingress-ts=2847249, egress-ts=2953855, deq-depth = 63, deq-bytes=94500
[16:54:16.748] [bmv2] [I] [thread 5971] flow-id = 951048653736085862611290393361,ingress-ts=2847877, egress-ts=2957637, deq-depth = 63, deq-bytes=94500
[16:54:16.749] [bmv2] [I] [thread 5971] flow-id = 0,ingress-ts=2848714, egress-ts=2960105, deq-depth = 63, deq-bytes=94500
[16:54:16.751] [bmv2] [I] [thread 5971] flow-id = 951048653736085862611290393361,ingress-ts=2851347, egress-ts=2961202, deq-depth = 63, deq-bytes=94500
[16:54:16.752] [bmv2] [I] [thread 5971] flow-id = 951048653736085862611290393361,ingress-ts=2854038, egress-ts=2962688, deq-depth = 63, deq-bytes=94500
[16:54:16.754] [bmv2] [I] [thread 5971] flow-id = 951048653736085862611290393361,ingress-ts=2855343, egress-ts=2964185, deq-depth = 63, deq-bytes=94500
[16:54:16.755] [bmv2] [I] [thread 5971] flow-id = 951048653736085862611290393361,ingress-ts=2856481, egress-ts=2965621, deq-depth = 63, deq-bytes=94500
[16:54:16.757] [bmv2] [I] [thread 5971] flow-id = 0,ingress-ts=2856531, egress-ts=2967102, deq-depth = 63, deq-bytes=94500
[16:54:16.758] [bmv2] [I] [thread 5971] flow-id = 951048653736085862611290393361,ingress-ts=2858368, egress-ts=2968556, deq-depth = 63, deq-bytes=94500
[16:54:16.760] [bmv2] [I] [thread 5971] flow-id = 951048653736085862611290393361,ingress-ts=2859160, egress-ts=2969891, deq-depth = 63, deq-bytes=94500
[16:54:16.761] [bmv2] [I] [thread 5971] flow-id = 951048653736085862611290393361,ingress-ts=2861222, egress-ts=2971620, deq-depth = 63, deq-bytes=94500
[16:54:16.762] [bmv2] [I] [thread 5971] flow-id = 0,ingress-ts=2861242, egress-ts=2972880, deq-depth = 63, deq-bytes=94500
[16:54:16.763] [bmv2] [I] [thread 5971] flow-id = 951048653736085861918943739921,ingress-ts=2863312, egress-ts=2974207, deq-depth = 63, deq-bytes=94500
[16:54:16.765] [bmv2] [I] [thread 5971] flow-id = 0,ingress-ts=2865143, egress-ts=2975400, deq-depth = 63, deq-bytes=94500
[16:54:16.766] [bmv2] [I] [thread 5971] flow-id = 951048653736085862611290393361,ingress-ts=2868249, egress-ts=2976240, deq-depth = 63, deq-bytes=94500
[16:54:16.767] [bmv2] [I] [thread 5971] flow-id = 0,ingress-ts=2868270, egress-ts=2977436, deq-depth = 63, deq-bytes=94500
[16:54:16.767] [bmv2] [I] [thread 5971] flow-id = 951048653736085862611290393361,ingress-ts=2869351, egress-ts=2978278, deq-depth = 63, deq-bytes=94500
[16:54:16.768] [bmv2] [I] [thread 5971] flow-id = 0,ingress-ts=2869363, egress-ts=2978813, deq-depth = 62, deq-bytes=93000
[16:54:16.769] [bmv2] [I] [thread 5971] flow-id = 951048653736085862611290393361,ingress-ts=2870378, egress-ts=2979998, deq-depth = 63, deq-bytes=94500
[16:54:16.771] [bmv2] [I] [thread 5971] flow-id = 951048653736085862611290393361,ingress-ts=2873373, egress-ts=2981472, deq-depth = 62, deq-bytes=93000
[16:54:16.772] [bmv2] [I] [thread 5971] flow-id = 951048653736085861918943739921,ingress-ts=2873419, egress-ts=2982853, deq-depth = 63, deq-bytes=94500
[16:54:16.774] [bmv2] [I] [thread 5971] flow-id = 951048653736085861918943739921,ingress-ts=2876670, egress-ts=2984689, deq-depth = 63, deq-bytes=94500
[16:54:16.774] [bmv2] [I] [thread 5971] flow-id = 0,ingress-ts=2878790, egress-ts=2985446, deq-depth = 63, deq-bytes=94500
[16:54:16.775] [bmv2] [I] [thread 5971] flow-id = 951048653736085861918943739921,ingress-ts=2883155, egress-ts=2985956, deq-depth = 62, deq-bytes=93000
[16:54:16.777] [bmv2] [I] [thread 5971] flow-id = 951048653736085862611290393361,ingress-ts=2883231, egress-ts=2986560, deq-depth = 61, deq-bytes=91500
[16:54:16.779] [bmv2] [I] [thread 5971] flow-id = 951048653736085861918943739921,ingress-ts=2885155, egress-ts=2988969, deq-depth = 63, deq-bytes=94500
[16:54:16.780] [bmv2] [I] [thread 5971] flow-id = 951048653736085861918943739921,ingress-ts=2887510, egress-ts=2990453, deq-depth = 63, deq-bytes=94500
[16:54:16.781] [bmv2] [I] [thread 5971] flow-id = 0,ingress-ts=2890212, egress-ts=2992061, deq-depth = 63, deq-bytes=94500
[16:54:16.783] [bmv2] [I] [thread 5971] flow-id = 951048653736085861918943739921,ingress-ts=2891099, egress-ts=2993602, deq-depth = 63, deq-bytes=94500
[16:54:16.784] [bmv2] [I] [thread 5971] flow-id = 951048653736085861918943739921,ingress-ts=2895364, egress-ts=2994795, deq-depth = 63, deq-bytes=94500
[16:54:16.786] [bmv2] [I] [thread 5971] flow-id = 951048653736085861918943739921,ingress-ts=2896311, egress-ts=2996386, deq-depth = 63, deq-bytes=94500
[16:54:16.788] [bmv2] [I] [thread 5971] flow-id = 951048653736085862611290393361,ingress-ts=2898346, egress-ts=2997680, deq-depth = 63, deq-bytes=94500
[16:54:16.790] [bmv2] [I] [thread 5971] flow-id = 951048653736085862611290393361,ingress-ts=2899345, egress-ts=2999964, deq-depth = 63, deq-bytes=94500
[16:54:16.791] [bmv2] [I] [thread 5971] flow-id = 951048653736085862611290393361,ingress-ts=2900752, egress-ts=3001554, deq-depth = 63, deq-bytes=94500
[16:54:16.793] [bmv2] [I] [thread 5971] flow-id = 951048653736085861918943739921,ingress-ts=2900776, egress-ts=3003819, deq-depth = 63, deq-bytes=94500
[16:54:16.795] [bmv2] [I] [thread 5971] flow-id = 951048653736085861918943739921,ingress-ts=2902518, egress-ts=3005130, deq-depth = 63, deq-bytes=94500
[16:54:16.797] [bmv2] [I] [thread 5971] flow-id = 951048653736085861918943739921,ingress-ts=2903393, egress-ts=3006696, deq-depth = 63, deq-bytes=94500
[16:54:16.798] [bmv2] [I] [thread 5971] flow-id = 951048653736085862611290393361,ingress-ts=2905146, egress-ts=3008568, deq-depth = 63, deq-bytes=94500
[16:54:16.801] [bmv2] [I] [thread 5971] flow-id = 951048653736085861918943739921,ingress-ts=2905165, egress-ts=3011048, deq-depth = 63, deq-bytes=94500
[16:54:16.802] [bmv2] [I] [thread 5971] flow-id = 951048653736085861918943739921,ingress-ts=2906252, egress-ts=3012720, deq-depth = 63, deq-bytes=94500
[16:54:16.802] [bmv2] [I] [thread 5971] flow-id = 951048653736085861918943739921,ingress-ts=2907319, egress-ts=3013304, deq-depth = 63, deq-bytes=94500
[16:54:16.803] [bmv2] [I] [thread 5971] flow-id = 951048653736085862611290393361,ingress-ts=2909239, egress-ts=3014308, deq-depth = 63, deq-bytes=94500
[16:54:16.804] [bmv2] [I] [thread 5971] flow-id = 951048653736085862611290393361,ingress-ts=2910006, egress-ts=3015034, deq-depth = 63, deq-bytes=94500
[16:54:16.805] [bmv2] [I] [thread 5971] flow-id = 951048653736085862611290393361,ingress-ts=2914053, egress-ts=3015412, deq-depth = 62, deq-bytes=93000
[16:54:16.806] [bmv2] [I] [thread 5971] flow-id = 951048653736085861918943739921,ingress-ts=2914070, egress-ts=3016728, deq-depth = 62, deq-bytes=93000
[16:54:16.807] [bmv2] [I] [thread 5971] flow-id = 951048653736085862611290393361,ingress-ts=2915158, egress-ts=3017603, deq-depth = 62, deq-bytes=93000
[16:54:16.809] [bmv2] [I] [thread 5971] flow-id = 951048653736085861918943739921,ingress-ts=2915178, egress-ts=3019706, deq-depth = 63, deq-bytes=94500
[16:54:16.810] [bmv2] [I] [thread 5971] flow-id = 951048653736085862611290393361,ingress-ts=2919842, egress-ts=3020600, deq-depth = 63, deq-bytes=94500
[16:54:16.811] [bmv2] [I] [thread 5971] flow-id = 0,ingress-ts=2919898, egress-ts=3021643, deq-depth = 63, deq-bytes=94500
[16:54:16.812] [bmv2] [I] [thread 5971] flow-id = 951048653736085862611290393361,ingress-ts=2921136, egress-ts=3022828, deq-depth = 63, deq-bytes=94500
[16:54:16.815] [bmv2] [I] [thread 5971] flow-id = 951048653736085861918943739921,ingress-ts=2921155, egress-ts=3024156, deq-depth = 63, deq-bytes=94500
[16:54:16.816] [bmv2] [I] [thread 5971] flow-id = 0,ingress-ts=2922313, egress-ts=3026581, deq-depth = 63, deq-bytes=94500
[16:54:16.818] [bmv2] [I] [thread 5971] flow-id = 951048653736085861918943739921,ingress-ts=2924152, egress-ts=3028353, deq-depth = 63, deq-bytes=94500
[16:54:16.819] [bmv2] [I] [thread 5971] flow-id = 951048653736085862611290393361,ingress-ts=2926253, egress-ts=3029914, deq-depth = 63, deq-bytes=94500
[16:54:16.820] [bmv2] [I] [thread 5971] flow-id = 0,ingress-ts=2926275, egress-ts=3031121, deq-depth = 63, deq-bytes=94500
[16:54:16.822] [bmv2] [I] [thread 5971] flow-id = 951048653736085861918943739921,ingress-ts=2928399, egress-ts=3033053, deq-depth = 63, deq-bytes=94500
[16:54:16.823] [bmv2] [I] [thread 5971] flow-id = 951048653736085862611290393361,ingress-ts=2929484, egress-ts=3034383, deq-depth = 63, deq-bytes=94500
